gene_id,gene_name
ENSG00000101639.19,CEP192
ENSG00000266969.1,CEP192-DT
ENSG00000231032.1,CEP19P1
ENSG00000133393.13,CEP20
ENSG00000126001.17,CEP250
ENSG00000198707.17,CEP290
ENSG00000213066.14,CEP43
ENSG00000166037.11,CEP57
ENSG00000183137.15,CEP57L1
ENSG00000011523.15,CEP68
ENSG00000112877.8,CEP72
ENSG00000148019.14,CEP78
ENSG00000258890.8,CEP95
ENSG00000139624.14,CERS5
ENSG00000198848.13,CES1
ENSG00000215478.9,CES5AP1
ENSG00000147400.10,CETN2
ENSG00000153140.9,CETN3
ENSG00000188931.4,CFAP126
ENSG00000070761.8,CFAP20
ENSG00000163689.21,CFAP20DC
ENSG00000243295.2,CFAP20DC-DT
ENSG00000163001.12,CFAP36
ENSG00000166596.15,CFAP52
ENSG00000089101.19,CFAP61
ENSG00000105792.19,CFAP69
ENSG00000225626.4,CFAP95-DT
ENSG00000153774.9,CFDP1
ENSG00000223820.6,CFL1P1
ENSG00000215785.2,CFL1P6
ENSG00000106153.13,CHCHD2
ENSG00000106554.13,CHCHD3
ENSG00000163528.13,CHCHD4
ENSG00000159685.11,CHCHD6
ENSG00000170791.18,CHCHD7
ENSG00000141371.13,CHCT1
ENSG00000248489.4,CHD1-DT
ENSG00000124177.16,CHD6
ENSG00000089199.10,CHGB
ENSG00000204116.12,CHIC1
ENSG00000109220.11,CHIC2
ENSG00000255236.3,CHKA-DT
ENSG00000203668.3,CHML
ENSG00000086065.14,CHMP5
ENSG00000033100.17,CHPF2
ENSG00000111666.11,CHPT1
ENSG00000133019.12,CHRM3
ENSG00000169684.13,CHRNA5
ENSG00000174343.6,CHRNA9
ENSG00000131873.7,CHSY1
ENSG00000258289.10,CHURC1
ENSG00000125954.13,CHURC1-FNTB
ENSG00000005194.15,CIAPIN1
ENSG00000159208.16,CIART
ENSG00000079432.9,CIC
ENSG00000112144.16,CILK1
ENSG00000122873.12,CISD1
ENSG00000122966.17,CIT
ENSG00000164442.10,CITED2
ENSG00000179862.7,CITED4
ENSG00000247572.9,CKMT2-AS1
ENSG00000173207.13,CKS1B
ENSG00000123975.5,CKS2
ENSG00000074054.21,CLASP1
ENSG00000265451.1,CLASP1-AS1
ENSG00000236915.3,CLCA4-AS1
ENSG00000175505.11,CLCF1
ENSG00000011021.23,CLCN6
ENSG00000228607.3,CLDN25
ENSG00000080822.17,CLDND1
ENSG00000213719.8,CLIC1
ENSG00000169504.15,CLIC4
ENSG00000130779.22,CLIP1
ENSG00000115295.21,CLIP4
ENSG00000253982.3,CLN8-AS1
ENSG00000134852.15,CLOCK
ENSG00000166855.9,CLPX
ENSG00000092853.14,CLSPN
ENSG00000122705.18,CLTA
ENSG00000079101.18,CLUL1
ENSG00000187118.14,CMC1
ENSG00000182712.16,CMC4
ENSG00000183671.13,CMKLR2
ENSG00000162368.15,CMPK1
ENSG00000140931.20,CMTM3
ENSG00000149646.12,CNBD2
ENSG00000143786.8,CNIH3
ENSG00000227201.2,CNN2P1
ENSG00000235501.8,CNN3-DT
ENSG00000148842.18,CNNM2
ENSG00000125107.19,CNOT1
ENSG00000158435.8,CNOT11
ENSG00000088038.20,CNOT3
ENSG00000080802.21,CNOT4
ENSG00000144580.14,CNOT9
ENSG00000137161.18,CNPY3
ENSG00000118432.13,CNR1
ENSG00000162852.14,CNST
ENSG00000181924.7,COA4
ENSG00000103051.21,COG4
ENSG00000164597.15,COG5
ENSG00000213380.16,COG8
ENSG00000121058.5,COIL
ENSG00000060718.22,COL11A1
ENSG00000164692.19,COL1A2
ENSG00000224821.5,COL4A2-AS2
ENSG00000188153.14,COL4A5
ENSG00000144810.16,COL8A1
ENSG00000158270.12,COLEC12
ENSG00000169019.11,COMMD8
ENSG00000184432.11,COPB2
ENSG00000248932.8,COPB2-DT
ENSG00000105669.14,COPE
ENSG00000141030.13,COPS3
ENSG00000270445.1,COPS5P2
ENSG00000144524.18,COPS7B
ENSG00000115520.9,COQ10B
ENSG00000251552.1,COQ10BP2
ENSG00000163050.18,COQ8A
ENSG00000110880.11,CORO1C
ENSG00000229749.1,COTL1P1
ENSG00000006695.12,COX10
ENSG00000236088.12,COX10-DT
ENSG00000166260.13,COX11
ENSG00000178449.9,COX14
ENSG00000163626.17,COX18
ENSG00000203667.10,COX20
ENSG00000235013.1,COX20P2
ENSG00000135940.7,COX5B
ENSG00000126267.11,COX6B1
ENSG00000249047.2,COX6B1P5
ENSG00000253349.1,COX6B1P6
ENSG00000268681.1,COX6CP7
ENSG00000127184.13,COX7C
ENSG00000176340.4,COX8A
ENSG00000047457.14,CP
ENSG00000108582.12,CPD
ENSG00000107864.15,CPEB3
ENSG00000113742.14,CPEB4
ENSG00000106034.18,CPED1
ENSG00000080819.9,CPOX
ENSG00000119203.14,CPSF3
ENSG00000187959.9,CPSF4L
ENSG00000229452.1,CPVL-AS1
ENSG00000197721.17,CR1L
ENSG00000196872.12,CRACDL
ENSG00000118260.15,CREB1
ENSG00000182158.16,CREB3L2
ENSG00000147571.5,CRH
ENSG00000146215.14,CRIP3
ENSG00000167193.8,CRK
ENSG00000228225.1,CRLF3P3
ENSG00000088766.12,CRLS1
ENSG00000245694.12,CRNDE
ENSG00000005469.12,CROT
ENSG00000259736.1,CRTC3-AS1
ENSG00000105392.17,CRX
ENSG00000108255.8,CRYBA1
ENSG00000080200.10,CRYBG3
ENSG00000168582.5,CRYGA
ENSG00000165475.15,CRYL1
ENSG00000116791.14,CRYZ
ENSG00000242599.8,CSAG4
ENSG00000009307.17,CSDE1
ENSG00000227431.6,CSE1L-DT
ENSG00000273008.1,CSGALNACT2-DT
ENSG00000151292.19,CSNK1G3
ENSG00000204435.15,CSNK2B
ENSG00000224536.2,CSRP1-AS1
ENSG00000101138.12,CSTF1
ENSG00000237732.12,CT75
ENSG00000291155.1,CT75
ENSG00000102974.16,CTCF
ENSG00000259804.1,CTCF-DT
ENSG00000137770.14,CTDSPL2
ENSG00000259595.1,CTDSPL2-DT
ENSG00000116761.12,CTH
ENSG00000229385.2,CTNNA2-AS1
ENSG00000183230.18,CTNNA3
ENSG00000178585.15,CTNNBIP1
ENSG00000132792.19,CTNNBL1
ENSG00000169862.21,CTNND2
ENSG00000143079.15,CTTNBP2NL
ENSG00000233932.6,CTXN2
ENSG00000107874.11,CUEDC2
ENSG00000154639.19,CXADR
ENSG00000081041.9,CXCL2
ENSG00000163734.4,CXCL3
ENSG00000290641.1,CXXC1P1
ENSG00000103018.18,CYB5B
ENSG00000182224.12,CYB5D1
ENSG00000166394.15,CYB5R2
ENSG00000172115.9,CYCS
ENSG00000254601.1,CYCSP26
